"RecordID","AQI","PM10","PM2.5","NO2","SO2","O3","Temperature","Humidity","WindSpeed","DiseaseRate","CardiovascularCases","HospitalAdmissions","HealthImpactScore","HealthImpactClass","PM2.5_Deviation","PM10_Deviation"
3139,260.72451208344,173.087745036294,114.128836509009,32.3280671341549,54.0598706055662,179.118451337896,10.4314506859642,99.3569125118978,12.4998503508692,11,5,1,100,0,109.128836509009,158.087745036294
3142,460.383304231679,1.59725717131928,81.0364207601922,188.476272946841,28.0477551642448,246.113554168319,4.9932131716711,95.198126330416,14.7263878972725,10,5,3,100,0,76.0364207601922,-13.4027428286807
3144,269.165971627857,101.761029381575,70.6308804565076,156.584330588179,17.7151219506033,88.675619022036,34.0821877590467,60.0114416057373,4.92437430106125,15,3,0,100,0,65.6308804565076,86.7610293815754
3145,134.426757191097,96.8051121233461,91.7457648400482,134.558141893206,96.4225955876751,243.527179613163,11.6625211886337,44.1176946152926,5.17793180357429,11,1,2,100,0,86.7457648400482,81.8051121233461
3146,184.224459958289,193.471897159475,196.308278608863,99.4873307046033,10.7588444599874,276.159044583349,8.73440103634473,59.1274635308284,18.7962050515171,12,2,3,100,0,191.308278608863,178.471897159475
3149,393.693513376166,255.951893594017,171.884518172261,44.9463288343396,42.3151617513739,59.6790366375098,24.5661580283799,98.6751952686139,14.4862869943405,15,7,2,100,0,166.884518172261,240.951893594017
3150,227.172711533828,79.379133564309,173.693068242474,67.2260960966291,73.981633438821,66.4281203580518,29.1143802688623,15.9166362195599,7.42920526773939,14,4,1,100,0,168.693068242474,64.379133564309
3151,315.123609728079,155.850556429494,94.4155669360026,44.7451465006568,67.1515243696386,253.857412975441,9.87209636285858,82.0935757208327,2.1111109388871,11,7,0,100,0,89.4155669360026,140.850556429494
3157,468.140310734463,220.883969635026,95.9400325067091,103.074866148935,47.2987461006474,228.434723144038,9.31777608287654,10.1300019323789,14.0685110489644,15,3,0,100,0,90.9400325067091,205.883969635026
3159,412.371618673504,20.0250764552271,179.166935338032,172.160240666443,49.8264499295018,136.676652672831,15.4184334230352,51.5873500958461,13.8636653691244,13,9,0,100,0,174.166935338032,5.02507645522708
3160,146.191555206097,34.9336572254134,191.245239415231,98.1053474050946,43.435151984597,175.2419793498,12.9796761370369,92.3934346012605,18.7785713813214,12,4,3,100,0,186.245239415231,19.9336572254134
3161,221.959727253189,178.942373263186,175.912647522556,136.311506925879,54.1330077545716,267.066934038656,21.2073811434916,74.8244712505974,3.5757056602821,13,5,1,100,0,170.912647522556,163.942373263186
3163,150.523038917157,23.8935387104298,88.9211198472202,35.7263426253771,63.2829313054612,208.417238290974,0.73195399267029,41.9085963776753,13.9355290941674,11,10,0,92.1756200182003,0,83.9211198472202,8.89353871042975
3164,251.315621315065,128.880823034564,154.96996930682,80.8752401432491,72.262087498854,278.037253696622,30.7172529878236,93.8421792710931,4.60158804232736,12,1,0,100,0,149.96996930682,113.880823034564
3166,245.547864691583,98.623796504882,107.628686016291,193.146740247246,64.3017682414002,251.33169478855,28.6103225845782,63.484760348766,17.3617685927617,11,5,1,100,0,102.628686016291,83.623796504882
3169,382.220364037752,99.8455083275016,91.1205075003324,63.1197670571149,99.959838220002,69.4835041086385,18.776575810182,62.668131640208,16.0843288167017,11,4,2,100,0,86.1205075003324,84.8455083275016
3170,204.835526687996,226.461758672568,72.6667563832529,192.805658166488,3.36092402128967,181.753428268764,32.8600673436454,79.4497973380831,8.26686488804767,12,11,2,100,0,67.6667563832529,211.461758672568
3171,327.586857262169,194.608512759911,125.913479033754,137.868172935243,39.5148008233654,150.720101847364,34.6057321584235,21.4783908720731,5.32926849644492,10,3,0,100,0,120.913479033754,179.608512759911
3173,79.7461312706791,166.02831023612,42.1375834060603,140.334983396953,9.69284504409325,69.5791273820468,-7.83010269577863,31.5428382180077,18.1796288501337,13,1,2,69.9127641084148,1,37.1375834060603,151.02831023612
3174,80.2313071356132,3.41690042656584,167.387768961991,3.30454595730532,79.3526951674484,202.501041212588,31.0439592327863,50.2968413293637,8.53795083033256,11,7,2,80.4577339479446,0,162.387768961991,-11.5830995734342
3175,35.2459728215723,208.952155043067,57.9874187324756,29.2309364548427,42.5925779358077,79.9255112810331,34.9545588760541,12.0444062183004,17.3146237376561,13,4,2,53.4983056369659,2,52.9874187324756,193.952155043067
3177,332.109692494484,282.782913047597,81.2799705708995,129.114727374634,27.2786470680831,110.674774764023,10.8140446888494,44.3680162535461,15.3398693230624,13,7,2,100,0,76.2799705708995,267.782913047597
3178,440.845305921754,245.395431323162,146.112016179493,72.8389402583768,25.6462791806235,201.60750663597,16.8305161648351,32.4780285045698,2.20026695579779,11,6,4,100,0,141.112016179493,230.395431323162
3179,407.062842795581,176.308340859394,193.091635687961,100.133328044544,25.1231381814462,27.0758285049652,1.63751864417498,98.697182840412,0.351298921598855,15,2,3,100,0,188.091635687961,161.308340859394
3180,342.567154937242,75.6545945457808,161.856252874287,181.028429929153,61.6145626407919,61.6625703120556,15.8342828018555,48.5327028405047,19.9009861545283,14,2,1,100,0,156.856252874287,60.6545945457808
3181,55.2159317055513,61.1152179833,188.069675534038,126.315621895817,81.49993898456,60.1491212055204,34.2977893980532,47.2866727234507,1.47074666513982,11,2,1,81.2232808730052,0,183.069675534038,46.1152179833
3184,124.978473198811,88.8196530116841,111.540952381334,58.7493603251122,97.3579554201649,182.118080377006,14.2054899197271,45.3786498833451,16.3875909613151,14,4,2,96.1086855342464,0,106.540952381334,73.8196530116841
3188,176.894579368218,32.3773664894982,194.145632797159,99.7196064794031,9.81265965868904,15.7303713288191,-7.90277019995711,27.3506855103196,2.19649966021311,16,5,3,100,0,189.145632797159,17.3773664894982
3190,394.646424159843,274.073403420808,97.1568228710465,120.785656877062,2.8441212579112,50.4229382512476,4.04919706414119,13.3873380776735,6.01966322362193,14,0,3,100,0,92.1568228710465,259.073403420808
3191,153.897915840373,157.608144545849,100.248095485071,138.735407290384,87.6954288982957,200.526411121701,-7.54573438664048,38.5113251890019,7.56256301069337,12,0,2,100,0,95.2480954850706,142.608144545849
3194,163.37127101502,189.010373262731,88.6571972158479,186.194582848569,52.155445240299,65.4148920566851,2.60380043220844,58.9571141161151,7.09571025436931,17,8,2,100,0,83.6571972158479,174.010373262731
3196,252.817076710979,90.3477059356336,72.5473295944967,189.83061066961,70.0854477809165,9.06176010332855,37.5288226449428,99.3529012233082,9.74448113517323,12,5,2,100,0,67.5473295944967,75.3477059356336
3198,438.159716571156,149.438902255194,104.419047382958,163.048388213912,9.17518878258458,183.89789426447,-6.06953382368443,31.9757676414146,15.7667332703794,11,7,3,100,0,99.4190473829578,134.438902255194
3199,51.2839812917949,173.860910744994,67.0495671400662,136.919210023265,33.0948394735727,217.650174412914,17.596802362333,19.2405920902782,17.2133540074128,10,2,2,81.5523714888604,0,62.0495671400662,158.860910744994
3202,251.56623627577,25.1693881886728,55.7256666179514,26.8739227784047,98.0807428490005,221.613287220092,32.573853690123,71.205357432604,14.4462396252689,10,4,1,100,0,50.7256666179514,10.1693881886728
3204,429.408385584077,76.0371389019049,26.3703979286794,194.258982394587,19.3598477754867,104.287982780694,23.9335100056218,24.105980323997,0.702966783459213,13,4,4,100,0,21.3703979286794,61.0371389019049
3207,429.382139674736,243.878521618181,126.037113810914,18.6422941549739,43.3927689462507,34.5282791703787,15.8910149326604,68.0066282069265,13.6958497061587,16,6,2,100,0,121.037113810914,228.878521618181
3210,305.273377507712,81.7673246446202,103.818346067946,10.320508621796,10.4524271564312,46.7901354053429,16.1418112510246,75.5700743701591,11.4606520073052,12,5,1,100,0,98.8183460679456,66.7673246446202
3211,80.1827030598716,261.463704212438,162.080388171797,23.818866037351,72.9571096857075,51.6278021791331,1.4197169042826,95.9564690996181,14.010987857511,13,9,1,93.0382460414087,0,157.080388171797,246.463704212438
3214,346.974795255078,155.29168070683,86.9204737435984,12.6803979879613,33.8748795639442,181.414682446192,14.2404948935313,75.9041143399302,6.42889906957285,11,7,1,100,0,81.9204737435984,140.29168070683
3217,82.6422450714787,34.3598604979045,34.9673830932422,139.125549080605,47.7113031677429,180.530907111543,33.7293207659469,99.8460247140897,13.3557550371229,10,6,0,67.219093177331,1,29.9673830932422,19.3598604979045
3222,80.6814005276918,109.1698219486,115.881126217331,144.064042657207,22.2442955794103,197.459639642797,20.3411294942848,89.1004614331858,4.34333700156341,15,3,4,92.3279872808122,0,110.881126217331,94.1698219485997
3225,82.8740884826103,215.86752397963,72.9001929097585,97.3658855874843,29.5109467881605,109.361680535456,17.559859399591,13.0475030830562,1.52056154738807,11,3,1,82.223300429051,0,67.9001929097585,200.86752397963
3226,445.427767491573,32.235964932566,197.752081178852,49.7431363957725,40.5513497224282,53.5989615993611,33.1090395974833,36.2567622353297,14.5031753188465,17,7,0,100,0,192.752081178852,17.235964932566
3229,52.6727422406666,63.5150335385897,167.107855848285,107.619387094567,36.8694411745273,204.995651664159,12.2549286448693,67.252423745234,11.2600504873682,12,7,1,87.5041241737031,0,162.107855848285,48.5150335385897
3231,259.612285390103,94.8877046176873,149.855067364821,62.000002242309,74.97242022136,75.7524221352371,17.6751616674433,52.1215210005183,8.30437285600212,13,5,0,100,0,144.855067364821,79.8877046176873
3233,122.676157083106,77.0494723701176,93.664861473711,169.735912941711,64.373899459992,214.460549630604,29.3592997866142,24.0296532639409,13.212449262432,10,5,1,100,0,88.664861473711,62.0494723701176
3234,28.8660796125586,136.83816268399,172.365626164921,175.989348574626,92.2398498292402,140.826540616644,27.3749242376718,38.5115653479436,2.07887551347762,10,3,3,91.6376568081821,0,167.365626164921,121.83816268399
3235,195.516434563699,9.00606771520089,100.807601525751,92.0024194161416,49.6460878450413,298.205607544317,22.1654401364815,74.1595462549978,16.9515606243471,14,1,4,100,0,95.8076015257515,-5.99393228479911
3239,308.150242962862,155.020813482019,56.9121679523205,80.2138621313565,10.2438689766081,211.441095370223,-9.68389552286749,63.5342388458717,3.45640510860639,10,6,2,100,0,51.9121679523205,140.020813482019
3243,270.45250191904,94.5024825569322,146.393567670542,30.2200318349197,95.754170538914,135.369509582341,-5.40748001778641,85.4530688718505,1.33783421603282,13,7,1,100,0,141.393567670542,79.5024825569322
3245,351.073048090915,285.178189779337,135.158192725597,24.9807810648406,45.7230405732365,67.0107154973661,4.6025614708489,52.4554635881081,18.7362941986187,15,5,3,100,0,130.158192725597,270.178189779337
3246,85.8469538527248,257.73910792537,82.9380308331573,80.9664267970451,70.1602093470117,84.3142202867885,12.5438180388866,33.4969602541522,4.34442110257186,16,3,1,87.3072663336469,0,77.9380308331573,242.73910792537
3247,250.056376038313,68.5066842536543,24.8193752219365,7.93226099485409,52.4249731341874,3.07654481344912,3.20510271605055,94.2686340688076,16.2640065664533,14,3,4,89.5801300546613,0,19.8193752219365,53.5066842536543
3248,205.979047517051,66.0329490057491,83.9815095396935,54.5098790123291,38.2145966888768,275.083167650853,6.98663526725145,76.3788878153686,0.0321106991899156,16,5,3,100,0,78.9815095396935,51.0329490057491
3251,266.252033207991,255.799845930516,76.8678055917055,108.739271695028,86.7580030794035,171.699184142736,29.2759023364949,57.9454536531241,15.3700742166055,11,4,1,100,0,71.8678055917055,240.799845930516
3252,57.6973210894587,232.465029675885,147.678327387211,54.9982259579838,68.5762441760056,206.793242448318,21.291685011223,23.2840850697469,2.08286938470218,11,5,2,98.5305961015025,0,142.678327387211,217.465029675885
3254,58.6019528401167,151.31421128963,121.405730876909,101.800924312412,12.7726064623129,115.548101290348,30.8894134890175,54.3406557042542,2.62936337458991,11,6,2,77.6907471965912,1,116.405730876909,136.31421128963
3259,195.929686594013,39.5431120492377,163.766579842824,189.467702416155,41.0763439890756,270.679927627046,12.3263894792597,51.3486012774654,7.86993962173855,15,4,2,100,0,158.766579842824,24.5431120492377
3262,253.90253197939,126.860522717726,93.3268739900374,138.446774929084,8.34243422111536,40.1773053604788,-2.13407030193649,66.8492481300348,9.59188890721516,10,7,1,100,0,88.3268739900374,111.860522717726
3263,209.635830583011,155.145108685163,83.9677564710153,75.6445811012094,53.0335348786705,136.195859367047,29.887622504795,15.3070324236167,5.49439417227879,15,2,3,100,0,78.9677564710153,140.145108685163
3264,9.06202052286487,110.999665787993,177.94274402488,56.1721333358025,21.4620274671222,148.634892803789,31.4508566980728,49.0832509801216,7.57241747079913,11,4,5,69.0097618195064,1,172.94274402488,95.9996657879932
3265,396.379056786406,222.233960148202,87.4722583125229,132.663568734896,33.9805945495762,76.7712128488967,18.0001270319365,57.0793154253948,16.4311035781639,11,4,2,100,0,82.4722583125229,207.233960148202
3268,280.339147469475,216.783517450335,184.107046247925,176.322988197968,59.3825098973163,256.167412585008,21.1981195497613,15.1092624311959,12.5994191365898,11,3,3,100,0,179.107046247925,201.783517450335
3272,4.98938832922469,99.2378974282967,158.149623715495,151.373340391564,73.5811603816179,181.600521138976,33.5474543159978,93.2020651191257,9.35983595068052,10,3,4,77.8816106434971,1,153.149623715495,84.2378974282967
3273,361.721831177456,226.482060047499,15.0955828848058,196.282064073581,64.5639719762978,23.4087336015431,6.91166416163606,73.2014466845245,19.65151290497,11,6,4,100,0,10.0955828848058,211.482060047499
3276,410.694181450347,119.712135614491,32.025648036928,106.213603964473,28.3302863199702,260.957864612151,-2.38908168228503,50.7675790895847,10.8406424129377,11,5,1,100,0,27.025648036928,104.712135614491
3278,242.54732998977,67.7644238800728,84.6226861991572,110.32934721961,65.5368561111758,163.775607112509,-4.37366048436006,15.8884033587222,7.47632288439587,11,3,4,100,0,79.6226861991572,52.7644238800728
3279,166.814197918433,183.647597682969,27.4434463220132,51.079474832889,60.2887389004673,273.234437193431,26.395704828597,91.7644826202973,13.2408782782062,13,5,2,100,0,22.4434463220132,168.647597682969
3285,233.154878070085,261.631819123974,90.5067288058601,80.9835426737611,15.1485054612075,63.6093181133783,26.4054195172046,77.4097286414521,15.7852363761457,15,5,0,100,0,85.5067288058601,246.631819123974
3286,37.8498636548937,86.6811049972748,101.310763176284,160.924488308081,38.457394640525,273.212619922646,-9.57992378608806,62.1950657039548,7.71626521882055,17,3,1,85.7149857149146,0,96.3107631762835,71.6811049972748
3289,450.887014273114,113.458904858466,51.5135451299034,68.376264411223,75.3083459673206,102.298716826693,-9.67327299285454,86.5236710039602,11.0262130166609,12,1,0,100,0,46.5135451299034,98.4589048584657
3290,101.736371248798,172.92166543609,108.77968414263,191.527258799687,78.9972711365611,205.823553557166,35.4452825386749,72.7074985684122,9.90372609516169,12,6,2,100,0,103.77968414263,157.92166543609
3291,33.4868060126358,237.600937839059,147.910229746999,41.8936863610471,49.8989466596573,143.345192506101,14.4831356612539,44.4408550471126,17.0675074297575,11,6,2,82.8294846022435,0,142.910229746999,222.600937839059
3292,438.675226566419,97.2940991626742,121.000612267607,7.65282899786026,9.58696747082184,24.4447685539105,2.88835378025608,69.9436723739216,13.6701336939062,11,6,2,100,0,116.000612267607,82.2940991626742
3293,194.702469489438,214.849361453283,78.4255709973577,174.485308598084,38.1363975181566,42.4343837236971,9.69105847987996,57.8524711203463,8.25274511091655,14,8,5,100,0,73.4255709973577,199.849361453283
3294,270.880482133782,40.6256549453484,23.6648146006276,150.440543190082,93.2101959974364,223.694605053693,32.5388205320001,32.4431604768429,13.771371623011,15,7,2,100,0,18.6648146006276,25.6256549453484
3298,37.0527112874335,66.7947705680356,102.595768382868,190.213088028833,73.3580788885938,225.352678111816,18.9113559108265,74.8214268350608,17.4090806464759,11,4,3,81.7229028502367,0,97.5957683828684,51.7947705680356
3299,187.73446423325,215.221066621563,147.732410712365,101.0057542774,91.2202288024932,50.1045080661822,19.2751378832243,13.2981601437216,14.7811022162295,12,5,1,100,0,142.732410712365,200.221066621563
3301,216.736116377817,158.331662720663,184.20590321076,89.827707428893,51.4598723874291,177.345687889527,1.14223433929787,11.7994592807509,0.796197752464785,10,6,2,100,0,179.20590321076,143.331662720663
3302,498.591176951475,162.008757678206,107.021356000121,66.97505522659,46.7392461220478,222.489862179372,16.5522483987479,56.5549932663393,17.2555121842557,15,3,1,100,0,102.021356000121,147.008757678206
3303,279.529642473301,138.310070429344,102.301672953128,106.74029943531,92.7752171022453,44.7119765986231,5.96763077254046,61.6129036435147,15.8359753990974,13,3,1,100,0,97.3016729531277,123.310070429344
3305,110.055662952377,142.696509277475,187.159966305858,7.34937532471083,83.1441779833848,261.083398790292,-4.74602772216981,78.4925941006735,11.945254562243,15,6,3,100,0,182.159966305858,127.696509277475
3306,175.260267143081,180.842259680028,91.5838334399242,52.0870466847005,13.3098268829411,283.266942468096,-3.17642646874246,47.5709901258616,1.03834070241211,14,4,2,100,0,86.5838334399242,165.842259680028
3307,186.266636879775,295.797471651198,25.5182478574754,42.6245600211117,79.184669286816,136.220928284905,20.7449924452419,15.9735259808591,10.7825985790167,12,5,0,100,0,20.5182478574754,280.797471651198
3308,34.3568388619805,281.329367795467,86.54098292531,173.487120464213,43.2978766057497,23.8547802092499,-4.7084900811345,72.4150137498235,8.15502273979734,14,9,1,77.4749422879035,1,81.54098292531,266.329367795467
3309,184.787099713387,258.645887487937,25.4106500476008,119.773995445368,2.33386828306471,77.3089368607132,18.5051921295087,55.9887406653176,10.5408350530369,14,6,2,100,0,20.4106500476008,243.645887487937
3312,328.364742360804,197.233298153239,67.5511522987171,128.807854505282,37.201244114597,148.164511613775,21.3188298162757,20.7782391799428,5.8512577971858,12,3,0,100,0,62.5511522987171,182.233298153239
3314,4.18184093842855,117.885229497406,188.700707126648,62.3528103304259,73.4273133875867,36.7528766039806,-8.45037100295826,51.2640662612764,1.66276886162049,20,5,2,64.7045311264856,1,183.700707126648,102.885229497406
3315,108.833699790268,288.528743503641,154.670622696686,37.2534364625788,2.16800116669618,266.8068019585,25.2073068322559,52.9848251361327,0.107319824346397,11,6,1,100,0,149.670622696686,273.528743503641
3317,241.994684089874,180.324799617965,73.3736788572459,94.1598829871616,19.2352472732356,179.175519080402,26.4688788937352,42.6221712418645,15.1437272218147,12,2,1,100,0,68.3736788572459,165.324799617965
3318,2.65673783417297,212.941413981712,152.16620600389,179.072308570517,42.2582568703912,296.183699515285,9.29251046020177,92.7908082314917,16.4526846197768,10,2,1,100,0,147.16620600389,197.941413981712
3319,402.247321215911,285.177603922781,97.0745790338388,111.988087807335,62.4735202122963,188.443193247938,20.5653882696295,54.6282651774356,10.9967862661499,10,6,5,100,0,92.0745790338388,270.177603922781
3321,274.209581496781,223.839293471593,24.8846753814427,148.526856573504,45.6097888391939,85.8770917079375,-2.04474804236755,14.3351171516335,2.51829701125555,10,6,3,100,0,19.8846753814427,208.839293471593
3323,383.257524766292,80.5671421861923,27.5104222950279,32.426389055034,78.2965662800633,154.955606047336,35.2310190135043,64.2582042460047,18.4352067301564,13,7,3,100,0,22.5104222950279,65.5671421861923
3326,375.87349619792,198.292146194903,88.2287198738153,168.524523495164,70.0485010049813,209.896697069984,-2.99089453977281,78.6610749330361,9.08405725617613,11,4,3,100,0,83.2287198738153,183.292146194903
3327,401.501035978919,96.8703205733703,90.4187044780768,117.361994527066,3.11484346469397,8.89014577100798,26.7830941274766,88.0665057633184,3.58545922244973,12,9,0,100,0,85.4187044780768,81.8703205733703
3328,259.004033202312,144.382185548282,60.1263857163351,75.4166347769976,89.0811413799246,207.189141764836,37.9722579089503,15.3480301218938,12.5685053682135,10,4,2,100,0,55.1263857163351,129.382185548282
3329,70.1622590967575,185.20627529642,114.270313141389,17.3957502128422,76.9816159437693,137.15336583699,-2.63145591218812,38.6313789029358,3.79930389380557,12,7,2,81.6689678900379,0,109.270313141389,170.20627529642
3330,335.578736689844,121.473244280953,29.9954048303089,93.9297846663247,24.941588140233,206.702253253524,11.7545023377677,38.6840749325234,9.63595320848264,11,7,2,100,0,24.9954048303089,106.473244280953
3331,310.236892525985,59.5117619543104,156.782476117447,150.415887505916,98.1179953188976,143.124189192456,6.87287411791997,69.1340551991758,4.1125385372038,10,7,1,100,0,151.782476117447,44.5117619543104
3334,97.4875999501446,220.17611108631,143.127847213392,186.275943854191,32.4473458323111,294.771881100716,23.059446627778,44.5987509990125,0.583929110319861,15,2,2,100,0,138.127847213392,205.17611108631
3336,374.988899226035,106.539529207715,167.15748729044,127.655123884029,45.6376593247945,205.128232427267,-0.726024832178886,36.1855961464851,6.13452752700139,10,3,0,100,0,162.15748729044,91.5395292077149
3338,379.35766058196,122.758993135695,77.6786360767774,28.9817680812346,15.5783047939366,246.64128765891,12.4563072709513,27.810342258661,13.0695643686869,10,5,1,100,0,72.6786360767774,107.758993135695
3339,298.577652995151,163.254034782586,100.640934014993,20.6439182911558,26.9506458386483,236.884820915099,35.9428054462875,29.5155023887586,1.32225317246373,15,6,6,100,0,95.6409340149928,148.254034782586
3341,444.563961970005,149.146144764862,175.509108511895,23.1125592946672,86.5143981437803,28.4215797907559,39.4585200383547,74.4479231286291,11.3372106661626,12,4,0,100,0,170.509108511895,134.146144764862
3342,289.40337725597,40.4357354752314,20.7563856353344,168.525439772527,29.6292987769499,246.709709958388,13.9867157186264,45.9642108044022,18.3680238797922,12,4,1,100,0,15.7563856353344,25.4357354752314
3345,236.960610058051,37.8407358887295,86.3303525187922,90.7339693934195,90.1418236379346,65.3216159053234,32.6263334847749,91.4831314403871,15.003176070007,10,6,1,100,0,81.3303525187922,22.8407358887295
3348,101.127090262267,197.847017437375,120.56894935727,178.818754711277,19.7252777730719,65.5897442498561,22.4452354030338,58.5963488690251,9.94378874689145,12,5,2,98.0442812711424,0,115.56894935727,182.847017437375
3350,120.750313996417,272.694267574459,98.5984858209064,33.814360511353,72.8849019364611,193.790176507183,-6.20045020966921,28.1620655923971,15.2884245960212,11,4,0,100,0,93.5984858209064,257.694267574459
3351,107.456318518198,191.3791468739,41.6988949908521,150.919439711558,0.850314174095423,295.169410908005,30.3853113047025,36.0941331447431,2.5115052921074,10,4,0,100,0,36.6988949908521,176.3791468739
3352,212.425421434043,230.750960857076,32.5693150558189,137.778621606489,22.0623908310254,180.261090625685,4.48579595921587,72.9973099161785,8.36684624345221,10,3,1,100,0,27.5693150558189,215.750960857076
3357,348.078072568963,51.6582802277263,139.065881290513,174.257527146933,93.6983714835962,163.238768821255,22.2746346180719,42.7941198999815,19.632984027441,10,7,0,100,0,134.065881290513,36.6582802277263
3358,191.399382218194,81.2889623613659,148.221408325936,10.5943549640736,45.9429318392531,125.037153522818,25.3341703879336,17.7783130536932,3.5683715323792,11,7,4,100,0,143.221408325936,66.2889623613659
3359,410.91547329268,85.6879799050731,51.8196410764223,156.439017013615,96.4352896640166,258.102918348038,31.1169067253536,38.0153225679854,1.92146810512433,12,3,3,100,0,46.8196410764223,70.6879799050731
3360,329.755384320385,81.2727669740614,68.8199528059473,123.163779957974,73.7354810024861,290.918503127997,-2.01225288910076,33.2912890598792,13.2810080385773,16,4,2,100,0,63.8199528059473,66.2727669740614
3362,135.973019709224,9.56543856257763,74.8528935701468,144.186509668382,10.4876888349001,173.451289642163,10.5420307213755,85.3548930990927,11.1876743299873,13,7,2,87.9207076032859,0,69.8528935701468,-5.43456143742237
3363,346.179461230529,22.8299966942323,152.16033435122,156.473159030232,58.6141433242368,237.737997763799,33.0225149188189,23.5339004179342,11.9096486902948,12,2,1,100,0,147.16033435122,7.82999669423229
3364,132.030992346859,82.1744611889711,90.545085325988,186.779794260794,14.2700359829351,160.001821546917,1.02397976838926,37.5457553968247,10.7696949586864,11,10,1,100,0,85.545085325988,67.1744611889711
3365,469.534239725146,59.9618923948331,158.668965572195,73.5549344308527,29.7621002050974,122.759090457885,-8.54855138976426,33.5005519889447,0.854963881857784,10,4,2,100,0,153.668965572195,44.9618923948331
3366,318.187140766687,69.5578841648545,153.80464775653,137.203347195991,62.3565406167268,196.568946340626,18.6672021811425,36.6527482423217,13.6262314498672,11,4,1,100,0,148.80464775653,54.5578841648545
3367,162.255900087671,239.38295677599,133.551205039707,120.523255386938,72.6225704693891,81.0384283540045,6.23331395362195,42.4561127326383,7.16398241086947,10,2,2,100,0,128.551205039707,224.38295677599
3368,134.755931146136,168.937978167614,170.955669259116,105.041213891418,3.91837820112508,104.740122881511,39.2231002473975,31.9880574940275,18.7134759062691,15,4,4,100,0,165.955669259116,153.937978167614
3372,297.651632963745,34.1835808333631,79.725792328815,107.655447908966,50.0688034200764,242.330553911143,0.843684761189726,52.0892749024589,9.54710087238018,13,5,2,100,0,74.725792328815,19.1835808333631
3377,380.425665465391,0.0158480796890403,136.592318708413,162.940351813331,83.3227208271791,177.181046857194,1.68685473971594,74.9007039322,8.97539574544369,12,6,3,100,0,131.592318708413,-14.984151920311
3381,184.173606897176,4.69298859223024,112.533356131267,73.1401060390147,40.3829696444671,85.9974956377617,28.850700653091,45.0058861153626,14.0968074368937,17,2,3,94.0135854000308,0,107.533356131267,-10.3070114077698
3385,16.838201937232,27.9862154165906,51.572850728969,60.3515114500462,2.53617771607282,68.156865896909,10.7468010454583,13.68948826692,4.89025811081892,13,5,3,30.3604459313077,3,46.572850728969,12.9862154165906
3388,278.668584786504,203.564202425448,40.6320076728418,185.017326497228,14.3283114280565,119.644676957818,4.71993335127976,87.3973231937705,0.788367565931816,16,4,3,100,0,35.6320076728418,188.564202425448
3390,333.423695652829,283.688903324699,34.2864408949436,173.083407059224,66.379693388256,274.725521695842,39.6074711348063,10.0084234472445,5.4933283547399,10,1,5,100,0,29.2864408949436,268.688903324699
3391,161.513672877047,132.881136520331,196.876262523721,102.27175774667,94.1950903661368,70.9489438703831,32.4735030076181,16.5939732119946,18.4038871026763,13,2,3,100,0,191.876262523721,117.881136520331
3392,448.959593478833,179.788069893144,93.7093899582945,123.789299227763,95.2039924545841,79.7383420466518,4.06398580297708,93.1705123407497,5.61114483323673,12,1,2,100,0,88.7093899582945,164.788069893144
3393,444.059094467018,142.90148804831,173.469100940422,60.5211241817408,65.8896705411346,66.2549449526261,37.6477212958608,78.9000148937135,19.9324548627034,11,6,0,100,0,168.469100940422,127.90148804831
3394,162.645309180874,279.85386640809,169.750493333769,193.339523358864,0.567511285270872,105.031070272374,39.0731055739558,85.189208208505,9.25902335614246,12,6,0,100,0,164.750493333769,264.85386640809
3395,450.480447845234,22.8254180296522,102.303911492575,56.370191703898,35.8997916569614,241.427819577163,1.55834797077076,56.5312417449375,0.528146391781061,10,6,1,100,0,97.3039114925747,7.82541802965218
3398,422.435673877614,237.571961526671,137.679340985382,176.218879276689,60.3340629502227,174.909331900592,-8.01232133829797,85.8477746771347,1.12428842013589,14,6,0,100,0,132.679340985382,222.571961526671
3399,124.504368054545,174.905594233241,54.4769158526579,107.265965057221,96.055148280476,77.319923417744,23.4844596530844,84.6792624775406,5.3557879934116,10,3,3,87.5565868894147,0,49.4769158526579,159.905594233241
3400,288.351199428878,272.675323236436,166.41241935083,198.074904593442,88.5192691955154,68.3982540637632,5.26403565155847,45.2954211149945,6.49177658299968,11,7,1,100,0,161.41241935083,257.675323236436
3402,47.4589684108349,19.2957669580751,154.627734577055,41.7400832283619,26.5980391393393,234.294641062222,35.6779347095122,76.4535944127722,8.76262969602773,10,6,2,73.8041603002174,1,149.627734577055,4.29576695807506
3403,499.446306016645,120.711161862412,19.9873813137239,81.1192420871613,83.3109417419636,254.136367849415,14.9389623994759,12.355132450414,7.30701643368509,14,5,1,100,0,14.9873813137239,105.711161862412
3404,163.319624712955,7.03770651634633,176.237847378862,66.8986668023102,82.4306908819207,230.484779888525,10.7206415394326,87.3954008666549,12.726479916406,11,8,4,100,0,171.237847378862,-7.96229348365367
3405,374.091956024423,98.8249972123329,60.8409036270007,68.8027416542378,27.5370724121671,22.3206173185472,36.0765635593709,50.1623190382756,3.91729119003627,10,9,1,100,0,55.8409036270007,83.8249972123329
